,TimeRight,FrameIDRight,HandTypeRight,#handsRight,PositionXRight,PositionYRight,PositionZRight,VelocityXRight,VelocityYRight,VelocityZRight,PitchRight,RollRight,YawRight,WristPosXRight,WristPosYRight,WristPosZRight,ElbowposXRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,labelRight,TimeLeft,FrameIDLeft,HandTypeLeft,#handsLeft,PositionXLeft,PositionYLeft,PositionZLeft,VelocityXLeft,VelocityYLeft,VelocityZLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,WristPosZLeft,ElbowposXLeft,ElbowPosYLeft,ElbowPosZLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,labelLeft
4372,131.7537,15878,right,1,36.01629,203.3383,4.319695,-610.554,-6.591945,-69.85939,0.162702,0.01151482,-0.1255632,57.0896,190.611,75.62066,186.4903,31.79387,251.6363,0.0,0.4405458,0.0,Alone,13.930299999999988,54750,left,1,-54.9758,206.0232,-47.9946,-356.3729,69.64062,143.9208,0.8280575,0.9351095,0.8761184,-106.1682,163.1209,-18.80776,-306.1472,27.88361,72.42211,0.0,0.2572274,0.0,Alone
4373,131.7702,15880,right,1,26.24516,202.6991,2.963061,-559.3223,-59.11735,-81.57319,0.176706,0.01273769,-0.1367741,48.17374,189.2134,73.91924,181.9347,32.34375,248.4551,0.0,0.4840064,0.0,Alone,13.963899999999967,54753,left,1,-69.55764,207.735,-39.20087,-421.5281,51.46986,277.3458,0.8088414,0.9767385,0.8580118,-119.3794,163.9035,-8.999535,-301.1276,6.770315,85.23597,0.0,0.3531465,0.0,Alone
4374,131.7869,15882,right,1,16.80801,201.1241,1.858396,-536.5381,-95.47218,-55.60357,0.1828045,0.02480333,-0.1479461,39.60963,187.4913,72.53979,178.9622,33.41478,245.2226,0.0,0.4973894,0.0,Alone,13.998100000000022,54756,left,1,-82.0445,209.3861,-29.51035,-332.9164,55.6214,283.7556,0.7815129,1.004886,0.8314145,-130.4816,165.024,2.109244,-293.1746,-11.55703,96.7332,0.0,0.6060187,0.0,Alone
4375,131.8035,15884,right,1,7.717093,198.7942,1.322116,-511.3952,-143.1863,-25.35334,0.1827372,0.03805437,-0.1540412,31.09795,185.3946,71.86711,176.2882,34.29144,242.3996,0.0,0.4138955,0.0,Alone,14.030499999999961,54759,left,1,-89.83112,209.6205,-22.21301,-214.2247,-6.726829,212.1773,0.8084517,1.096515,0.7830106,-134.6362,162.0912,10.16952,-287.882,-20.5494,108.9708,0.0,0.8063161,0.0,Alone
4376,131.8202,15886,right,1,-0.6851806,196.0823,0.4348514,-476.4807,-149.0475,-57.56731,0.2014337,0.03824921,-0.157297,23.08376,181.6445,70.70461,173.5955,33.60156,239.343,0.0,0.3500335,0.0,Alone,14.064100000000053,54762,left,1,-94.88326,204.958,-14.50821,-68.11549,-257.9573,238.402,0.7912474,1.179091,0.749205,-138.358,157.0407,19.1356,-298.7994,-20.11647,116.4879,0.0,1.068198,0.0,Alone
4377,131.8371,15888,right,1,-8.004724,193.7121,0.2958623,-401.397,-151.5871,-12.23221,0.1931855,0.04886697,-0.163873,16.35544,180.0536,70.52497,171.7019,36.00371,238.277,0.0,0.2651327,0.0,Alone,14.097999999999956,54766,left,1,-96.9756,196.5558,-8.791306,5.24481,-385.8659,115.4078,0.7527636,1.20784,0.7473177,-141.4534,150.3855,25.96987,-312.0916,-17.58925,122.2543,0.2941519,1.430809,0.0,Alone
4378,131.8536,15890,right,1,-14.34902,191.3762,-0.06891756,-350.9143,-134.3398,-3.816512,0.1844817,0.05521418,-0.1703801,10.57506,178.5172,70.13129,169.8845,38.8343,237.9022,0.0,0.2190627,0.0,Alone,14.130999999999972,54769,left,1,-97.07593,187.0642,-7.435474,15.81379,-269.7202,1.984048,0.6846699,1.243167,0.7594403,-143.4267,143.8723,28.69769,-317.3293,-22.70924,121.4989,0.3348477,1.510971,0.0,Alone
4379,131.8701,15892,right,1,-19.36751,188.9585,-0.4620943,-279.0861,-140.9033,-14.16295,0.178712,0.05815412,-0.1794336,6.217599,176.6127,69.6057,167.9045,39.21068,237.0238,0.0,0.1967902,0.0,Alone,14.163999999999987,54772,left,1,-95.06873,177.0857,-9.095996,95.50867,-344.3771,-73.33407,0.6105104,1.303185,0.7826995,-143.6949,137.5028,28.16369,-322.9621,-22.97295,121.5144,0.2878588,1.664757,0.0,Alone
4380,131.8872,15894,right,1,-23.09581,186.566,-1.044462,-201.1967,-184.5864,-33.59049,0.1746288,0.06533244,-0.1850581,2.890899,174.5914,68.93907,166.3146,38.30008,235.6127,0.0,0.1545896,0.0,Alone,14.197000000000003,54776,left,1,-89.95831,164.9048,-14.04769,110.8527,-257.9812,-155.0125,0.5662553,1.365939,0.8092651,-140.4852,128.0078,23.43146,-328.8545,-20.21504,119.0901,0.4627709,1.785457,0.0,Alone
4381,131.9039,15895,right,1,-24.6405,185.8131,-1.26883,-178.3508,-86.92544,-25.90551,0.1698293,0.06176176,-0.1882474,1.600166,174.1685,68.68265,165.7153,38.86967,235.5031,0.0,0.1441138,0.0,Alone,14.230300000000057,54779,left,1,-85.00333,156.0708,-19.82322,166.8814,-254.1138,-242.1445,0.5330335,1.386433,0.809889,-136.2187,120.9559,18.41569,-329.8273,-17.47787,118.1924,0.5072145,1.900771,0.0,Alone
